tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
run set	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety
../../../sv-benchmarks/c/	status	cputime (s)	walltime (s)	memory (MB)
nla-digbench/freire2.yml	false(unreach-call)	28.130795611	7.238060783129185	625.328128
nla-digbench/geo1.yml	TIMEOUT	902.049687568	447.8488843771629	838.0702719999999
nla-digbench/geo2.yml	TIMEOUT	902.19784825	447.5583065128885	799.711232
nla-digbench/geo3.yml	TIMEOUT	902.367793286	448.8892717300914	655.0364159999999
nla-digbench/hard.yml	false(unreach-call)	79.764804921	27.57440064707771	604.327936
nla-digbench/hard2.yml	true	53.953729824	16.16985360486433	475.75449599999996
nla-digbench/knuth.yml	TIMEOUT	901.363210764	888.5624867519364	700.465152
nla-digbench/lcm1.yml	TIMEOUT	901.983118092	443.99313520779833	716.836864
nla-digbench/lcm2.yml	TIMEOUT	902.07997571	444.6740955989808	674.668544
nla-digbench/mannadiv.yml	TIMEOUT	901.970761262	446.76209120824933	783.0446079999999
nla-digbench/prod4br.yml	TIMEOUT	902.32140652	445.5219436637126	736.845824
nla-digbench/prodbin.yml	TIMEOUT	902.388198506	446.56629984499887	825.032704
nla-digbench/ps2.yml	TIMEOUT	901.92776297	446.4983325591311	724.353024
nla-digbench/ps3.yml	TIMEOUT	902.055688605	443.36139707872644	761.163776
nla-digbench/ps4.yml	TIMEOUT	901.591979788	434.9019339182414	1703.141376
nla-digbench/ps5.yml	TIMEOUT	901.432067212	436.6741847367957	1407.066112
nla-digbench/ps6.yml	TIMEOUT	901.561412972	437.108094508294	1715.392512
nla-digbench/sqrt1.yml	TIMEOUT	902.00641091	442.94194052089006	737.2308479999999
product-lines/elevator_spec1_product21.cil.yml	true	759.996939415	267.53387590963393	2599.202816
product-lines/elevator_spec1_product29.cil.yml	TIMEOUT	904.118974713	282.6739725070074	2743.72608
product-lines/elevator_spec13_product21.cil.yml	TIMEOUT	908.562411772	311.89421998988837	1899.675648
